original_id,original,generation,system,sentence_type,rating_1,rating_2,rating_3,rating_1_zscore,rating_2_zscore,rating_3_zscore
20,"Whereas earlier major protests, which were violently quelled by Iran's government, focused on election results or economic woes, the current protest, besides increased rights for women, has one main demand: the overthrow of the Islamic Republic.","Unlike earlier major protests, which were violently quelled by Iran's government, the current protest, besides increased rights for women, has one main demand: the overthrowing of the Islamic Republic.",T5-3B,Paraphrases,82.0,70.0,45.0,0.0957686216268244,-1.1521526012465235,-1.2380409930552916
24,"Football fans around the world may find some apprehensions about going to the World Cup in Qatar because of the alcohol laws concerning consuming alcohol in public places, but World Cup organizers announce the creation of designated ""sobering up"" zones as a way to make fans feel safe and comfortable while attending the World Cup.","Football fans may have concerns about going to the World Cup in Qatar due to its alcohol laws. World Cup organizers have introduced designated ""sobering up"" zones to ensure fans feel secure and relaxed when attending.",GPT-3-zero-shot,Splittings,90.0,80.0,80.0,0.658458946206007,0.6011847894372679,-0.4188848798421144
49,United began seeking legal action over whether Ronaldo had breached his contract and was looking to terminate his contract.,"Manchester United started looking for a legal solution to the problem of whether or not Cristiano Ronaldo had violated the terms of his contract, with the intention of ending it.",GPT-3-zero-shot,Paraphrases,92.0,30.0,70.0,0.7991315273508026,-2.231887991080572,-1.2789526939666087
14,"On November 2, 2022, Poland's Minister of National Defence Mariusz Blaszczak announces the construction of a barrier along the border with the Russian exclave of Kaliningrad, as Poland believes that Russia will use the border to illegally transport African and Asian immigrants to Europe.","On November 2, 2022, Poland's Minister of National Defence, Mariusz Blaszczak, proclaimed that they would build a wall along their border with the Russian region of Kaliningrad. Poland suspects that Russia may use this border to smuggle African and Asian immigrants into Europe.",GPT-3-zero-shot,Splittings,76.0,60.0,53.0,-0.3262491218075625,-0.5320443227698679,-0.7316250116285449
50,"On November 9, Fetterman was projected as the winner of the election by media outlets.","On November 9, media outlets announced that Fetterman had won the election.",GPT-3-few-shot,Paraphrases,62.0,75.0,85.0,-1.310957189821132,0.317877511385484,1.2940389140784416
29,"However, upon Flynn's apparent success in securing sufficient backing to become council president, Arroyo released a statement that acted as an informal concession of sorts, giving strong praise to Flynn's kindness and work ethic, and declaring that he looked forward, ""to seeing how he utilizes those great qualities in this leadership role.""","Upon Flynn's success in getting enough support to become council president, Arroyo released a statement that was like a formal concession. He commended Flynn's kindness and hard work, and expressed his expectation that Flynn will make use of these qualities in his leadership role.",GPT-3-zero-shot,Splittings,90.0,60.0,95.0,0.658458946206007,-0.5320443227698679,0.9843941180979914
50,"On November 9, Fetterman was projected as the winner of the election by media outlets.","On November 9, the media said that Fetterman was the winner of the election.",Muss,Paraphrases,65.0,80.0,95.0,-1.0999483181039384,0.6011847894372679,1.9270588908618749
28,"The sitcom series features the story of Abi (played by Bolu Essien) who secures a job at a top advertising agency in Lagos, although she had a rough start with her superior, she soon got an opportunity to shine at work when she was promoted to become the acting manager after the manager traveled to another branch.","The sitcom series features the story of Abi (played by Bolu Essien) who secures a job at a top advertising agency in Lagos, although she had a rough start with her manager, she soon got a chance to show off her talent when she was promoted to become the acting manager of the agency.",Muss,Paraphrases,82.0,50.0,55.0,0.0957686216268244,-1.098658878873436,-0.6050210162718582
52,"England are the reigning T20 World Cup holders, having beaten Pakistan in the 2022 final, winning their second title.",The current T20 World Cup holder is England.,T5-3B,Deletions,67.0,40.0,75.0,-1.4085382075678654,-1.6652734349770038,-0.8489187869043615
42,"The Ukrainian nuclear energy agency said that Russia was responsible for the shelling, which they claimed had damaged exactly the infrastructure needed to restore energy production for Ukrainian needs.",Ukraine's nuclear energy agency blamed Russia for the shelling that damaged the infrastructure required for Ukraine to resume energy production.,GPT-3-few-shot,Paraphrases,85.0,65.0,85.0,0.3067774933440179,-0.2487370447180839,1.2940389140784416
42,"The Ukrainian nuclear energy agency said that Russia was responsible for the shelling, which they claimed had damaged exactly the infrastructure needed to restore energy production for Ukrainian needs.",The Ukrainian nuclear energy agency said that Russia was responsible for the attack. They said the attack had damaged the energy production infrastructure needed to restore production.,Muss,Splittings,73.0,60.0,60.0,-0.537257993524756,-0.5320443227698679,-0.2885110278801416
30,"The club said on social media that customers subdued the gunman, that it was ""devastated by the senseless attack on our community"", and that it offered condolences to the victims and their families.","On social media, the club said that customers stopped the gunman. They also said that they were “devastated by the senseless attack on our community” and that they felt sorry for the victims and their families.",Human 2 Writing,Splittings,98.0,95.0,70.0,1.2211492707851896,0.9843941180979914,0.3445089489032916
42,"The Ukrainian nuclear energy agency said that Russia was responsible for the shelling, which they claimed had damaged exactly the infrastructure needed to restore energy production for Ukrainian needs.",The Ukrainian nuclear energy agency blamed Russia for the attacks. They said the attacks damaged the energy production facilities that are important for Ukrainian needs.,Human 2 Writing,Splittings,96.0,90.0,80.0,1.080476689640394,1.167799345540836,0.9775289256867248
21,"In a difficult situation, it encouraged him to study Graphic Design in 2007, and he's been since as a Cinematographer in the film industry, also having a lot of experience with photography and experience in the field of graphic design.","In 2007, his difficult circumstances encouraged him to pursue Graphic Design. Since then, he has worked as a Cinematographer in the film industry and gained experience in both photography and graphic design.",GPT-3-few-shot,Splittings,95.0,100.0,99.0,1.010140399067996,1.7344139016444038,1.3262415931931135
